RETAILER_ID	RETAILER	DISP	PRICE
47	MIAMI - PUBLIX	0.062500	2.632745
48	MIAMI - WINN DIXIE	0.000000	2.531978
48	MIAMI - WINN DIXIE	0.000000	2.526197
48	MIAMI - WINN DIXIE	0.000000	2.512433
48	MIAMI - WINN DIXIE	0.145500	2.499604
48	MIAMI - WINN DIXIE	0.000000	2.508308
48	MIAMI - WINN DIXIE	0.000000	2.542971
48	MIAMI - WINN DIXIE	0.114107	2.534996
48	MIAMI - WINN DIXIE	0.000000	2.500789
48	MIAMI - WINN DIXIE	0.000000	2.538376
48	MIAMI - WINN DIXIE	0.000000	2.513454
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.252328
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.043750
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.261132
49	MILWAUKEE - KOHLS FOOD STORE	0.054000	3.130158
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.046278
49	MILWAUKEE - KOHLS FOOD STORE	0.063000	3.125833
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.139899
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.153495
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	2.677576
49	MILWAUKEE - KOHLS FOOD STORE	0.000000	3.054342
50	NASHVILLE - KROGER CO	0.000000	2.718849
50	NASHVILLE - KROGER CO	0.333000	2.386396
50	NASHVILLE - KROGER CO	0.472000	2.253484
50	NASHVILLE - KROGER CO	0.190000	2.046154
50	NASHVILLE - KROGER CO	0.181000	2.807708
50	NASHVILLE - KROGER CO	0.195000	2.253036
50	NASHVILLE - KROGER CO	0.133000	2.253290
50	NASHVILLE - KROGER CO	0.319000	2.012728
50	NASHVILLE - KROGER CO	0.150000	2.581594
50	NASHVILLE - KROGER CO	0.205000	2.827953
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.599000	1.986582
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.228000	2.106527
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.129500	2.106632
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.560000	1.986506
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.227000	2.106621
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.215000	2.106913
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.507500	2.106588
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.228000	2.106542
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.181000	2.106548
51	NEW ENGLAND (NORTH) - SHOP N SAVE	0.229000	2.106625
52	NEW ORLEANS - WINN DIXIE	0.000000	2.868962
52	NEW ORLEANS - WINN DIXIE	0.138122	2.379845
52	NEW ORLEANS - WINN DIXIE	0.064266	2.793672
52	NEW ORLEANS - WINN DIXIE	0.027866	2.380086
52	NEW ORLEANS - WINN DIXIE	0.118821	2.387958
52	NEW ORLEANS - WINN DIXIE	0.000000	2.791539
52	NEW ORLEANS - WINN DIXIE	0.053033	2.414985
52	NEW ORLEANS - WINN DIXIE	0.012513	2.546074
52	NEW ORLEANS - WINN DIXIE	0.000000	2.939438
52	NEW ORLEANS - WINN DIXIE	0.000000	2.858667
53	NEW YORK (NEW) - A & P	0.140500	3.478993
53	NEW YORK (NEW) - A & P	0.057018	2.709558
53	NEW YORK (NEW) - A & P	0.000000	4.394828
53	NEW YORK (NEW) - A & P	0.000000	3.504492
53	NEW YORK (NEW) - A & P	0.000000	3.529190
53	NEW YORK (NEW) - A & P	0.000000	4.391789
53	NEW YORK (NEW) - A & P	0.118000	4.393780
53	NEW YORK (NEW) - A & P	0.000000	4.404065
53	NEW YORK (NEW) - A & P	0.000000	4.399294
53	NEW YORK (NEW) - A & P	0.000000	4.399927
54	NEW YORK (NEW) - PATHMARK	0.217500	2.653377
54	NEW YORK (NEW) - PATHMARK	0.225086	3.060606
54	NEW YORK (NEW) - PATHMARK	0.144514	4.386542
54	NEW YORK (NEW) - PATHMARK	0.185729	4.386955
54	NEW YORK (NEW) - PATHMARK	0.024939	4.386415
54	NEW YORK (NEW) - PATHMARK	0.058372	4.386968
54	NEW YORK (NEW) - PATHMARK	0.048000	4.484246
54	NEW YORK (NEW) - PATHMARK	0.185416	4.386920
54	NEW YORK (NEW) - PATHMARK	0.113209	4.479816
54	NEW YORK (NEW) - PATHMARK	0.312108	2.430326
55	NEW YORK (NEW) - WALDBAUMS	0.000000	4.521242
55	NEW YORK (NEW) - WALDBAUMS	0.000000	4.484724
55	NEW YORK (NEW) - WALDBAUMS	0.000000	4.523236
55	NEW YORK (NEW) - WALDBAUMS	0.000000	4.512059
55	NEW YORK (NEW) - WALDBAUMS	0.000000	3.897652
55	NEW YORK (NEW) - WALDBAUMS	0.000000	4.491224
55	NEW YORK (NEW) - WALDBAUMS	0.000000	4.452537
55	NEW YORK (NEW) - WALDBAUMS	0.000000	4.480026
55	NEW YORK (NEW) - WALDBAUMS	0.000000	4.631313
55	NEW YORK (NEW) - WALDBAUMS	0.000000	4.437279
56	OKLAHOMA CITY - HOMELAND	0.143988	2.398297
56	OKLAHOMA CITY - HOMELAND	0.000000	3.237776
56	OKLAHOMA CITY - HOMELAND	0.333890	2.768741
56	OKLAHOMA CITY - HOMELAND	0.138909	2.403897
56	OKLAHOMA CITY - HOMELAND	0.135000	3.451582
56	OKLAHOMA CITY - HOMELAND	0.274062	2.386918
56	OKLAHOMA CITY - HOMELAND	0.472000	2.621545
56	OKLAHOMA CITY - HOMELAND	0.392000	3.072384
56	OKLAHOMA CITY - HOMELAND	0.468347	2.437460
56	OKLAHOMA CITY - HOMELAND	0.240949	2.516961
57	ORLANDO,FL - FOOD LION	0.284642	2.378270
57	ORLANDO,FL - FOOD LION	0.043608	2.265966
57	ORLANDO,FL - FOOD LION	0.080816	2.596195
57	ORLANDO,FL - FOOD LION	0.046270	2.480040
57	ORLANDO,FL - FOOD LION	0.043000	2.496786
57	ORLANDO,FL - FOOD LION	0.000000	2.614304
57	ORLANDO,FL - FOOD LION	0.172251	2.596931
57	ORLANDO,FL - FOOD LION	0.039653	2.383621
57	ORLANDO,FL - FOOD LION	0.119160	2.658745
57	ORLANDO,FL - FOOD LION	0.069948	2.573316
58	ORLANDO,FL - PUBLIX	0.000000	2.590801
58	ORLANDO,FL - PUBLIX	0.071000	2.698211
58	ORLANDO,FL - PUBLIX	0.062500	2.761279
58	ORLANDO,FL - PUBLIX	0.000000	2.655755
58	ORLANDO,FL - PUBLIX	0.000000	2.750853
58	ORLANDO,FL - PUBLIX	0.219000	2.982567
58	ORLANDO,FL - PUBLIX	0.040000	2.510290
58	ORLANDO,FL - PUBLIX	0.023443	2.923769
58	ORLANDO,FL - PUBLIX	0.008785	3.019943
58	ORLANDO,FL - PUBLIX	0.040062	2.457549
59	ORLANDO,FL - WINN DIXIE	0.094685	2.731459
59	ORLANDO,FL - WINN DIXIE	0.053401	2.400650
59	ORLANDO,FL - WINN DIXIE	0.000000	2.505125
59	ORLANDO,FL - WINN DIXIE	0.000000	2.533288
59	ORLANDO,FL - WINN DIXIE	0.273752	2.588493
59	ORLANDO,FL - WINN DIXIE	0.133778	2.430943
59	ORLANDO,FL - WINN DIXIE	0.053826	2.562628
59	ORLANDO,FL - WINN DIXIE	0.187571	2.634851
59	ORLANDO,FL - WINN DIXIE	0.123457	2.486520
59	ORLANDO,FL - WINN DIXIE	0.029804	2.884192
60	PHILADELPHIA - ACME MARKET	0.139500	2.653382
60	PHILADELPHIA - ACME MARKET	0.000000	3.649625
60	PHILADELPHIA - ACME MARKET	0.132000	2.386825
60	PHILADELPHIA - ACME MARKET	0.306000	3.690714
60	PHILADELPHIA - ACME MARKET	0.066000	3.652698
60	PHILADELPHIA - ACME MARKET	0.194500	3.039077
60	PHILADELPHIA - ACME MARKET	0.148500	3.670556
60	PHILADELPHIA - ACME MARKET	0.187031	3.686405
60	PHILADELPHIA - ACME MARKET	0.092500	3.634078
60	PHILADELPHIA - ACME MARKET	0.073000	3.433781
61	PHOENIX - FRYS FOOD STORE	0.000000	2.653126
61	PHOENIX - FRYS FOOD STORE	0.156000	3.587515
61	PHOENIX - FRYS FOOD STORE	0.139000	3.587356
61	PHOENIX - FRYS FOOD STORE	0.156000	3.586064
61	PHOENIX - FRYS FOOD STORE	0.000000	3.453211
61	PHOENIX - FRYS FOOD STORE	0.160000	2.653132
61	PHOENIX - FRYS FOOD STORE	0.000000	3.484314
61	PHOENIX - FRYS FOOD STORE	0.000000	3.587451
61	PHOENIX - FRYS FOOD STORE	0.000000	2.573017
61	PHOENIX - FRYS FOOD STORE	0.000000	3.587724
62	PHOENIX - SAFEWAY	0.170000	3.053902
62	PHOENIX - SAFEWAY	0.000000	3.318979
62	PHOENIX - SAFEWAY	0.000000	3.588462
62	PHOENIX - SAFEWAY	0.542000	3.587433
62	PHOENIX - SAFEWAY	0.000000	3.587065
62	PHOENIX - SAFEWAY	0.173000	3.585044
62	PHOENIX - SAFEWAY	0.307000	3.586592
62	PHOENIX - SAFEWAY	0.363000	2.653887
62	PHOENIX - SAFEWAY	0.000000	3.587045
62	PHOENIX - SAFEWAY	0.169000	3.587067
63	PHOENIX - SMITHS FOOD	0.482000	3.318567
63	PHOENIX - SMITHS FOOD	0.185000	3.318902
63	PHOENIX - SMITHS FOOD	0.314000	2.975624
63	PHOENIX - SMITHS FOOD	0.000000	3.364537
63	PHOENIX - SMITHS FOOD	0.308000	3.321309
63	PHOENIX - SMITHS FOOD	0.332000	3.186559
63	PHOENIX - SMITHS FOOD	0.190000	2.830176
63	PHOENIX - SMITHS FOOD	0.150000	3.350353
63	PHOENIX - SMITHS FOOD	0.332000	3.186515
63	PHOENIX - SMITHS FOOD	0.393000	3.055198
64	PITTSBURGH - GIANT EAGLE	0.000000	2.314274
64	PITTSBURGH - GIANT EAGLE	0.159000	3.325553
64	PITTSBURGH - GIANT EAGLE	0.000000	3.326592
64	PITTSBURGH - GIANT EAGLE	0.000000	2.244589
64	PITTSBURGH - GIANT EAGLE	0.095466	3.276613
64	PITTSBURGH - GIANT EAGLE	0.063500	3.326373
64	PITTSBURGH - GIANT EAGLE	0.126597	3.327184
64	PITTSBURGH - GIANT EAGLE	0.000000	3.327641
64	PITTSBURGH - GIANT EAGLE	0.252495	2.281085
64	PITTSBURGH - GIANT EAGLE	0.162000	3.326379
65	RALEIGH/GREENSBORO - FOOD LION	0.126932	2.470898
65	RALEIGH/GREENSBORO - FOOD LION	0.023118	2.479036
65	RALEIGH/GREENSBORO - FOOD LION	0.031380	2.253319
65	RALEIGH/GREENSBORO - FOOD LION	0.095188	2.822410
65	RALEIGH/GREENSBORO - FOOD LION	0.065279	2.253370
65	RALEIGH/GREENSBORO - FOOD LION	0.050892	2.946581
65	RALEIGH/GREENSBORO - FOOD LION	0.125000	2.464668
65	RALEIGH/GREENSBORO - FOOD LION	0.166531	2.454206
65	RALEIGH/GREENSBORO - FOOD LION	0.020749	2.683868
65	RALEIGH/GREENSBORO - FOOD LION	0.195128	2.507412
66	RALEIGH/GREENSBORO - WINN DIXIE	0.049264	2.433168
66	RALEIGH/GREENSBORO - WINN DIXIE	0.067860	2.583627
66	RALEIGH/GREENSBORO - WINN DIXIE	0.033385	2.361778
66	RALEIGH/GREENSBORO - WINN DIXIE	0.019359	2.404880
66	RALEIGH/GREENSBORO - WINN DIXIE	0.019777	2.548659
66	RALEIGH/GREENSBORO - WINN DIXIE	0.040221	2.602582
66	RALEIGH/GREENSBORO - WINN DIXIE	0.052245	2.757795
66	RALEIGH/GREENSBORO - WINN DIXIE	0.024849	2.487379
66	RALEIGH/GREENSBORO - WINN DIXIE	0.049374	2.432528
66	RALEIGH/GREENSBORO - WINN DIXIE	0.037605	2.585938
67	RICHMOND/NORFOLK - FOOD LION	0.174422	3.004274
67	RICHMOND/NORFOLK - FOOD LION	0.000000	2.749003
67	RICHMOND/NORFOLK - FOOD LION	0.091216	2.500000
67	RICHMOND/NORFOLK - FOOD LION	0.000000	3.026763
67	RICHMOND/NORFOLK - FOOD LION	0.080871	2.895139
67	RICHMOND/NORFOLK - FOOD LION	0.045056	2.469485
67	RICHMOND/NORFOLK - FOOD LION	0.146869	2.425808
67	RICHMOND/NORFOLK - FOOD LION	0.065159	2.447205
67	RICHMOND/NORFOLK - FOOD LION	0.149547	2.282135
67	RICHMOND/NORFOLK - FOOD LION	0.000000	2.790068
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.159880	2.588358
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.000000	2.540230
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.037213	2.601928
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.171708	2.824425
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.058358	2.808634
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.159782	2.235938
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.105182	2.808375
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.000000	2.528416
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.097083	3.495122
68	RICHMOND/NORFOLK - NEW FARM FRESH	0.000000	2.507058
69	ROANOKE (NEW) - FOOD LION	0.000000	3.023256
69	ROANOKE (NEW) - FOOD LION	0.162356	2.253548
69	ROANOKE (NEW) - FOOD LION	0.000000	2.269154
69	ROANOKE (NEW) - FOOD LION	0.000000	2.998596
69	ROANOKE (NEW) - FOOD LION	0.042578	2.274599
69	ROANOKE (NEW) - FOOD LION	0.000000	2.672422
69	ROANOKE (NEW) - FOOD LION	0.045917	2.448896
69	ROANOKE (NEW) - FOOD LION	0.000000	2.963532
69	ROANOKE (NEW) - FOOD LION	0.027229	2.762878
69	ROANOKE (NEW) - FOOD LION	0.146974	2.266768
70	ROANOKE (NEW) - KROGER CO	0.018291	2.622847
70	ROANOKE (NEW) - KROGER CO	0.012842	2.429838
70	ROANOKE (NEW) - KROGER CO	0.014190	2.441033
70	ROANOKE (NEW) - KROGER CO	0.014475	2.458922
70	ROANOKE (NEW) - KROGER CO	0.205876	2.330976
70	ROANOKE (NEW) - KROGER CO	0.003402	2.897966
70	ROANOKE (NEW) - KROGER CO	0.017382	2.689110
70	ROANOKE (NEW) - KROGER CO	0.020438	2.940349
70	ROANOKE (NEW) - KROGER CO	0.069931	2.454533
70	ROANOKE (NEW) - KROGER CO	0.015909	2.538027
71	SACRAMENTO - RALEYS	0.261500	3.852786
71	SACRAMENTO - RALEYS	0.173000	3.852783
71	SACRAMENTO - RALEYS	0.814000	2.652669
71	SACRAMENTO - RALEYS	0.327000	2.652669
71	SACRAMENTO - RALEYS	0.174000	3.853317
71	SACRAMENTO - RALEYS	0.304000	3.719341
71	SACRAMENTO - RALEYS	0.318000	2.653761
71	SACRAMENTO - RALEYS	0.182500	3.733737
71	SACRAMENTO - RALEYS	0.173000	3.853047
71	SACRAMENTO - RALEYS	0.814500	2.661317
72	SALT LAKE CITY - SMITHS FOOD	0.114000	3.054333
72	SALT LAKE CITY - SMITHS FOOD	0.199000	2.386299
72	SALT LAKE CITY - SMITHS FOOD	0.484000	2.520278
72	SALT LAKE CITY - SMITHS FOOD	0.469000	2.520309
72	SALT LAKE CITY - SMITHS FOOD	0.396000	2.653471
72	SALT LAKE CITY - SMITHS FOOD	0.438000	2.638627
72	SALT LAKE CITY - SMITHS FOOD	0.678000	2.520073
72	SALT LAKE CITY - SMITHS FOOD	0.066000	2.654054
72	SALT LAKE CITY - SMITHS FOOD	0.600000	3.053508
72	SALT LAKE CITY - SMITHS FOOD	0.711000	3.053360
73	SAN ANT/CORPUS CHR - H E BUTT	0.374000	3.258580
73	SAN ANT/CORPUS CHR - H E BUTT	0.000000	3.053295
73	SAN ANT/CORPUS CHR - H E BUTT	0.000000	3.053309
73	SAN ANT/CORPUS CHR - H E BUTT	0.167000	3.053235
73	SAN ANT/CORPUS CHR - H E BUTT	0.162000	3.011484
73	SAN ANT/CORPUS CHR - H E BUTT	0.289000	2.920011
73	SAN ANT/CORPUS CHR - H E BUTT	0.032000	3.053319
73	SAN ANT/CORPUS CHR - H E BUTT	0.117000	3.079616
73	SAN ANT/CORPUS CHR - H E BUTT	0.050000	3.053325
73	SAN ANT/CORPUS CHR - H E BUTT	0.053000	3.956850
74	SAN DIEGO - LUCKY	0.139500	2.709607
74	SAN DIEGO - LUCKY	0.170500	3.600330
74	SAN DIEGO - LUCKY	0.419500	2.704372
74	SAN DIEGO - LUCKY	0.407500	2.707045
74	SAN DIEGO - LUCKY	0.327000	2.707411
74	SAN DIEGO - LUCKY	0.165000	3.015382
74	SAN DIEGO - LUCKY	0.094000	3.623154
74	SAN DIEGO - LUCKY	0.500000	2.467248
74	SAN DIEGO - LUCKY	0.242500	2.994305
74	SAN DIEGO - LUCKY	0.259000	3.731953
75	SAN DIEGO - RALPHS	0.558000	2.652703
75	SAN DIEGO - RALPHS	0.473000	2.748535
75	SAN DIEGO - RALPHS	0.185000	2.652923
75	SAN DIEGO - RALPHS	0.826000	2.649854
75	SAN DIEGO - RALPHS	1.000000	4.223612
75	SAN DIEGO - RALPHS	0.456000	3.053694
75	SAN DIEGO - RALPHS	0.152000	3.052800
75	SAN DIEGO - RALPHS	0.041167	3.720656
75	SAN DIEGO - RALPHS	0.330000	3.054613
75	SAN DIEGO - RALPHS	0.158000	3.053042
76	SAN FRANCISCO - LUCKY	0.223333	2.825845
76	SAN FRANCISCO - LUCKY	0.225368	3.679732
76	SAN FRANCISCO - LUCKY	0.094922	3.648468
76	SAN FRANCISCO - LUCKY	0.090667	3.752562
76	SAN FRANCISCO - LUCKY	0.236667	2.842912
76	SAN FRANCISCO - LUCKY	0.089630	3.656112
76	SAN FRANCISCO - LUCKY	0.030000	3.736378
76	SAN FRANCISCO - LUCKY	0.123025	2.876283
76	SAN FRANCISCO - LUCKY	0.203103	2.865257
76	SAN FRANCISCO - LUCKY	0.030333	2.908723
77	SOUTH CAROLINA - BI LO	0.314000	2.386756
77	SOUTH CAROLINA - BI LO	0.117000	2.333380
77	SOUTH CAROLINA - BI LO	0.540000	2.386776
77	SOUTH CAROLINA - BI LO	0.257000	2.386695
77	SOUTH CAROLINA - BI LO	0.506000	2.386669
77	SOUTH CAROLINA - BI LO	0.541000	2.386709
77	SOUTH CAROLINA - BI LO	0.380000	2.386724
77	SOUTH CAROLINA - BI LO	0.335000	2.386748
77	SOUTH CAROLINA - BI LO	0.257000	2.386503
77	SOUTH CAROLINA - BI LO	0.102000	2.386594
78	SOUTH CAROLINA - FOOD LION	0.047051	2.558712
78	SOUTH CAROLINA - FOOD LION	0.089217	2.218842
78	SOUTH CAROLINA - FOOD LION	0.027794	2.464473
78	SOUTH CAROLINA - FOOD LION	0.000000	2.439571
78	SOUTH CAROLINA - FOOD LION	0.095871	2.442574
78	SOUTH CAROLINA - FOOD LION	0.038709	2.252967
78	SOUTH CAROLINA - FOOD LION	0.000000	2.465769
78	SOUTH CAROLINA - FOOD LION	0.000000	2.704264
78	SOUTH CAROLINA - FOOD LION	0.032652	2.548054
78	SOUTH CAROLINA - FOOD LION	0.095372	2.799244
79	SOUTH CAROLINA - WINN DIXIE	0.445000	2.386981
79	SOUTH CAROLINA - WINN DIXIE	0.000000	2.388592
79	SOUTH CAROLINA - WINN DIXIE	0.000000	2.386290
79	SOUTH CAROLINA - WINN DIXIE	0.000000	2.386638
79	SOUTH CAROLINA - WINN DIXIE	0.272000	2.373538
79	SOUTH CAROLINA - WINN DIXIE	0.228000	2.373497
79	SOUTH CAROLINA - WINN DIXIE	0.235000	2.386824
79	SOUTH CAROLINA - WINN DIXIE	0.000000	2.386479
79	SOUTH CAROLINA - WINN DIXIE	0.028665	2.375395
79	SOUTH CAROLINA - WINN DIXIE	0.444000	2.386476
80	ST. LOUIS - NATIONAL SUPER	0.000000	3.462259
80	ST. LOUIS - NATIONAL SUPER	0.146000	2.862108
80	ST. LOUIS - NATIONAL SUPER	0.157000	3.454382
80	ST. LOUIS - NATIONAL SUPER	0.000000	3.639944
80	ST. LOUIS - NATIONAL SUPER	0.000000	3.097041
80	ST. LOUIS - NATIONAL SUPER	0.885000	2.994526
80	ST. LOUIS - NATIONAL SUPER	0.168000	3.277117
80	ST. LOUIS - NATIONAL SUPER	0.760000	2.520029
80	ST. LOUIS - NATIONAL SUPER	0.076000	3.335817
80	ST. LOUIS - NATIONAL SUPER	0.635000	2.810463
81	ST. LOUIS - SCHNUCK MARKETS	0.375000	2.386602
81	ST. LOUIS - SCHNUCK MARKETS	0.080000	3.319873
81	ST. LOUIS - SCHNUCK MARKETS	0.007031	3.018275
81	ST. LOUIS - SCHNUCK MARKETS	0.064467	2.660222
81	ST. LOUIS - SCHNUCK MARKETS	0.069432	2.674629
81	ST. LOUIS - SCHNUCK MARKETS	0.078238	3.131690
81	ST. LOUIS - SCHNUCK MARKETS	0.018797	3.318570
81	ST. LOUIS - SCHNUCK MARKETS	0.076000	2.439095
81	ST. LOUIS - SCHNUCK MARKETS	0.039197	2.751181
81	ST. LOUIS - SCHNUCK MARKETS	0.147000	3.319918
82	SYRACUSE - P & C FOOD MARKE	0.000000	3.312500
82	SYRACUSE - P & C FOOD MARKE	0.366000	3.252101
82	SYRACUSE - P & C FOOD MARKE	0.000000	3.182992
82	SYRACUSE - P & C FOOD MARKE	0.230000	2.381743
82	SYRACUSE - P & C FOOD MARKE	0.665000	3.170732
82	SYRACUSE - P & C FOOD MARKE	0.188000	1.999780
82	SYRACUSE - P & C FOOD MARKE	0.000000	3.169538
82	SYRACUSE - P & C FOOD MARKE	0.000000	2.653333
82	SYRACUSE - P & C FOOD MARKE	0.000000	3.254083
82	SYRACUSE - P & C FOOD MARKE	0.000000	2.335707
83	SYRACUSE - PRICE CHOPPER	0.000000	2.857143
83	SYRACUSE - PRICE CHOPPER	0.227000	2.637183
83	SYRACUSE - PRICE CHOPPER	0.244000	2.221836
83	SYRACUSE - PRICE CHOPPER	0.298000	3.009434
83	SYRACUSE - PRICE CHOPPER	0.327000	2.222373
83	SYRACUSE - PRICE CHOPPER	0.166000	2.222081
83	SYRACUSE - PRICE CHOPPER	0.000000	2.852814
83	SYRACUSE - PRICE CHOPPER	0.000000	2.933333
83	SYRACUSE - PRICE CHOPPER	0.275000	2.845638
83	SYRACUSE - PRICE CHOPPER	0.298000	3.176951
84	SYRACUSE - WEGMANS	0.464325	2.662992
84	SYRACUSE - WEGMANS	0.603803	1.860035
84	SYRACUSE - WEGMANS	0.402333	3.473000
84	SYRACUSE - WEGMANS	0.000000	3.482283
84	SYRACUSE - WEGMANS	0.133333	3.486641
84	SYRACUSE - WEGMANS	0.229628	3.482574
84	SYRACUSE - WEGMANS	0.000000	3.481982
84	SYRACUSE - WEGMANS	0.179000	3.451202
84	SYRACUSE - WEGMANS	0.431193	3.475264
84	SYRACUSE - WEGMANS	0.533000	2.663705
85	TAMPA/ST. PETE - KASH N KARRY	0.083536	2.520328
85	TAMPA/ST. PETE - KASH N KARRY	0.035931	3.191339
85	TAMPA/ST. PETE - KASH N KARRY	0.000000	3.153798
85	TAMPA/ST. PETE - KASH N KARRY	0.046743	3.032394
85	TAMPA/ST. PETE - KASH N KARRY	0.000000	2.651927
85	TAMPA/ST. PETE - KASH N KARRY	0.000000	3.057361
85	TAMPA/ST. PETE - KASH N KARRY	0.000000	2.871969
85	TAMPA/ST. PETE - KASH N KARRY	0.049503	3.079355
85	TAMPA/ST. PETE - KASH N KARRY	0.000000	2.580426
85	TAMPA/ST. PETE - KASH N KARRY	0.000000	3.132962
86	TAMPA/ST. PETE - PUBLIX	0.000000	2.513443
86	TAMPA/ST. PETE - PUBLIX	0.088500	2.763493
86	TAMPA/ST. PETE - PUBLIX	0.089500	2.753764
86	TAMPA/ST. PETE - PUBLIX	0.038000	2.768484
86	TAMPA/ST. PETE - PUBLIX	0.081940	2.483866
86	TAMPA/ST. PETE - PUBLIX	0.088500	2.839006
86	TAMPA/ST. PETE - PUBLIX	0.051000	2.940131
86	TAMPA/ST. PETE - PUBLIX	0.000000	2.982528
86	TAMPA/ST. PETE - PUBLIX	0.005857	3.042491
86	TAMPA/ST. PETE - PUBLIX	0.017840	2.386478
87	TAMPA/ST. PETE - WINN DIXIE	0.057593	2.662668
87	TAMPA/ST. PETE - WINN DIXIE	0.000000	2.600118
87	TAMPA/ST. PETE - WINN DIXIE	0.014601	2.537203
87	TAMPA/ST. PETE - WINN DIXIE	0.031841	2.746828
87	TAMPA/ST. PETE - WINN DIXIE	0.000000	2.721122
87	TAMPA/ST. PETE - WINN DIXIE	0.074826	2.532543
87	TAMPA/ST. PETE - WINN DIXIE	0.000000	2.628730
87	TAMPA/ST. PETE - WINN DIXIE	0.000000	2.584295
87	TAMPA/ST. PETE - WINN DIXIE	0.078536	2.564503
87	TAMPA/ST. PETE - WINN DIXIE	0.014416	2.708525
88	WICHITA - DILLON COMPANIES	0.070000	3.373016
88	WICHITA - DILLON COMPANIES	0.121000	3.694545
88	WICHITA - DILLON COMPANIES	0.000000	3.692898
88	WICHITA - DILLON COMPANIES	0.000000	3.692004
88	WICHITA - DILLON COMPANIES	0.000000	2.728088
88	WICHITA - DILLON COMPANIES	0.194000	3.694534
88	WICHITA - DILLON COMPANIES	0.000000	3.693636
88	WICHITA - DILLON COMPANIES	0.500000	3.686945
88	WICHITA - DILLON COMPANIES	0.304000	3.661891
88	WICHITA - DILLON COMPANIES	0.000000	3.691898
