RETAILER_ID	RETAILER	DISP	PRICE	VOLUME
17	CHARLOTTE - HARRIS TEETER	0.000000	2.516456	1580
18	CHARLOTTE - WINN DIXIE	0.247346	2.976433	2164
18	CHARLOTTE - WINN DIXIE	0.000000	2.334096	2185
18	CHARLOTTE - WINN DIXIE	0.073367	2.332977	2808
18	CHARLOTTE - WINN DIXIE	0.085500	2.254424	3730
18	CHARLOTTE - WINN DIXIE	0.278500	2.333333	2808
18	CHARLOTTE - WINN DIXIE	0.052684	2.269579	3090
18	CHARLOTTE - WINN DIXIE	0.075044	2.971292	1881
18	CHARLOTTE - WINN DIXIE	0.216143	2.592718	2664
18	CHARLOTTE - WINN DIXIE	0.278500	2.333438	3179
18	CHARLOTTE - WINN DIXIE	0.251500	2.333546	3133
18	CHARLOTTE - WINN DIXIE	0.195260	2.494230	3466
18	CHARLOTTE - WINN DIXIE	0.115034	2.240216	3705
18	CHARLOTTE - WINN DIXIE	0.289500	2.333583	2674
18	CHARLOTTE - WINN DIXIE	0.147464	2.366161	3097
18	CHARLOTTE - WINN DIXIE	0.227418	2.349703	3034
18	CHARLOTTE - WINN DIXIE	0.290500	2.975188	2257
18	CHARLOTTE - WINN DIXIE	0.000000	2.333678	2901
18	CHARLOTTE - WINN DIXIE	0.121564	2.257868	3114
18	CHARLOTTE - WINN DIXIE	0.200683	2.350427	2925
18	CHARLOTTE - WINN DIXIE	0.316926	2.333720	2586
18	CHARLOTTE - WINN DIXIE	0.021461	2.240023	3533
18	CHARLOTTE - WINN DIXIE	0.000000	2.333014	2090
18	CHARLOTTE - WINN DIXIE	0.291000	2.889507	2516
18	CHARLOTTE - WINN DIXIE	0.000000	2.332420	2921
18	CHARLOTTE - WINN DIXIE	0.044393	2.333019	2120
18	CHARLOTTE - WINN DIXIE	0.177357	2.466760	3580
18	CHARLOTTE - WINN DIXIE	0.060598	2.252042	3428
18	CHARLOTTE - WINN DIXIE	0.115346	2.333938	2755
18	CHARLOTTE - WINN DIXIE	0.060274	2.334061	2748
18	CHARLOTTE - WINN DIXIE	0.368000	2.333455	2750
18	CHARLOTTE - WINN DIXIE	0.083127	2.333855	2558
18	CHARLOTTE - WINN DIXIE	0.290500	2.876799	2224
18	CHARLOTTE - WINN DIXIE	0.557000	2.333208	2665
18	CHARLOTTE - WINN DIXIE	0.072301	2.240038	3162
18	CHARLOTTE - WINN DIXIE	0.115258	2.258299	3856
18	CHARLOTTE - WINN DIXIE	0.233000	2.865155	2425
18	CHARLOTTE - WINN DIXIE	0.366713	2.333333	2712
18	CHARLOTTE - WINN DIXIE	0.112258	2.398220	3370
18	CHARLOTTE - WINN DIXIE	0.234400	2.347409	3339
18	CHARLOTTE - WINN DIXIE	0.026251	2.286854	2632
18	CHARLOTTE - WINN DIXIE	0.289500	2.557290	2435
18	CHARLOTTE - WINN DIXIE	0.209743	2.333774	3029
18	CHARLOTTE - WINN DIXIE	0.300497	2.239661	4014
18	CHARLOTTE - WINN DIXIE	0.318500	2.333206	2617
18	CHARLOTTE - WINN DIXIE	0.193000	2.333566	2866
18	CHARLOTTE - WINN DIXIE	0.013140	2.392984	2822
18	CHARLOTTE - WINN DIXIE	0.228333	2.333107	2942
18	CHARLOTTE - WINN DIXIE	0.217241	2.338265	4393
18	CHARLOTTE - WINN DIXIE	0.039441	2.333100	2852
18	CHARLOTTE - WINN DIXIE	0.158003	2.333552	3052
18	CHARLOTTE - WINN DIXIE	0.081099	2.737766	2677
19	CHICAGO - DOMINICK	0.203000	2.961931	6567
19	CHICAGO - DOMINICK	0.250000	3.202883	4786
19	CHICAGO - DOMINICK	0.785000	1.319992	61714
19	CHICAGO - DOMINICK	0.598000	3.002380	11767
19	CHICAGO - DOMINICK	0.315000	3.150097	6176
19	CHICAGO - DOMINICK	0.148000	3.258322	5377
19	CHICAGO - DOMINICK	0.000000	3.246330	6540
19	CHICAGO - DOMINICK	0.063000	2.915798	11128
19	CHICAGO - DOMINICK	0.000000	3.246894	5715
19	CHICAGO - DOMINICK	0.000000	3.138807	5749
19	CHICAGO - DOMINICK	0.486000	3.184860	7622
19	CHICAGO - DOMINICK	0.481000	3.222642	6625
19	CHICAGO - DOMINICK	0.703000	1.320011	79538
19	CHICAGO - DOMINICK	0.000000	3.112495	6827
19	CHICAGO - DOMINICK	0.000000	3.149006	4275
19	CHICAGO - DOMINICK	0.000000	3.254301	4825
19	CHICAGO - DOMINICK	0.137000	3.093087	6177
19	CHICAGO - DOMINICK	0.423000	3.240076	4736
19	CHICAGO - DOMINICK	0.796000	1.986656	26754
19	CHICAGO - DOMINICK	0.000000	2.653311	5890
19	CHICAGO - DOMINICK	0.046000	3.242890	4817
19	CHICAGO - DOMINICK	0.380000	3.165612	7741
19	CHICAGO - DOMINICK	0.480000	3.226448	7388
19	CHICAGO - DOMINICK	0.414000	3.246339	6146
19	CHICAGO - DOMINICK	0.574000	3.110081	8194
19	CHICAGO - DOMINICK	0.148000	3.257118	5690
19	CHICAGO - DOMINICK	0.000000	3.157810	9296
19	CHICAGO - DOMINICK	0.148000	3.217009	5009
19	CHICAGO - DOMINICK	0.000000	3.293942	5695
19	CHICAGO - DOMINICK	0.339000	3.214799	6541
19	CHICAGO - DOMINICK	0.000000	3.147348	6108
19	CHICAGO - DOMINICK	0.006174	3.293924	5151
19	CHICAGO - DOMINICK	0.268000	3.211689	6656
19	CHICAGO - DOMINICK	0.312000	3.158916	6752
19	CHICAGO - DOMINICK	0.271001	1.320008	103763
19	CHICAGO - DOMINICK	0.000000	3.240340	5875
19	CHICAGO - DOMINICK	0.408000	3.182421	7543
19	CHICAGO - DOMINICK	0.339000	3.088120	8443
19	CHICAGO - DOMINICK	0.012365	3.290896	5734
19	CHICAGO - DOMINICK	0.046000	3.260206	4654
19	CHICAGO - DOMINICK	0.627000	2.519978	23901
19	CHICAGO - DOMINICK	0.205000	3.231392	5562
19	CHICAGO - DOMINICK	0.000000	2.653410	14031
19	CHICAGO - DOMINICK	0.105000	2.968759	6754
19	CHICAGO - DOMINICK	0.144000	3.260794	6369
19	CHICAGO - DOMINICK	0.816000	2.386650	26996
19	CHICAGO - DOMINICK	0.397000	3.136374	8462
19	CHICAGO - DOMINICK	0.108000	3.015327	7438
19	CHICAGO - DOMINICK	0.193000	3.248671	5268
19	CHICAGO - DOMINICK	0.328000	2.652460	20084
19	CHICAGO - DOMINICK	0.072929	2.000048	41801
20	CHICAGO - JEWEL	0.000000	3.259345	13376
20	CHICAGO - JEWEL	0.206670	3.288123	25326
20	CHICAGO - JEWEL	0.000000	3.278625	13240
20	CHICAGO - JEWEL	0.108998	2.386668	26418
20	CHICAGO - JEWEL	0.027957	3.108897	14454
20	CHICAGO - JEWEL	0.000000	2.664212	39522
20	CHICAGO - JEWEL	0.252193	1.986648	48983
20	CHICAGO - JEWEL	0.034867	2.693804	73969
20	CHICAGO - JEWEL	0.050569	3.253422	15780
20	CHICAGO - JEWEL	0.168563	3.111345	16148
20	CHICAGO - JEWEL	0.023718	3.281343	11438
20	CHICAGO - JEWEL	0.000000	3.264020	12518
20	CHICAGO - JEWEL	0.018082	3.014124	25984
20	CHICAGO - JEWEL	0.000000	3.270391	13695
20	CHICAGO - JEWEL	0.063265	3.009974	14437
20	CHICAGO - JEWEL	0.054458	3.284201	11615
20	CHICAGO - JEWEL	0.000000	3.251214	10911
20	CHICAGO - JEWEL	0.070073	2.704049	76185
20	CHICAGO - JEWEL	0.000000	3.277168	19508
20	CHICAGO - JEWEL	0.043648	2.605776	24514
20	CHICAGO - JEWEL	0.000000	3.273681	11824
20	CHICAGO - JEWEL	0.000000	3.266376	11465
20	CHICAGO - JEWEL	0.021713	3.214593	11156
20	CHICAGO - JEWEL	0.000000	3.281580	12508
20	CHICAGO - JEWEL	0.000000	3.259193	10687
20	CHICAGO - JEWEL	0.022364	2.991779	21286
20	CHICAGO - JEWEL	0.000000	3.270094	13984
20	CHICAGO - JEWEL	0.022835	3.022342	24975
20	CHICAGO - JEWEL	0.000000	3.017882	14540
20	CHICAGO - JEWEL	0.202734	1.986670	50786
20	CHICAGO - JEWEL	0.000000	3.230946	13934
20	CHICAGO - JEWEL	0.344611	1.765099	148109
20	CHICAGO - JEWEL	0.000000	3.267288	11164
20	CHICAGO - JEWEL	0.090613	1.986674	42774
20	CHICAGO - JEWEL	0.019688	3.177704	11114
20	CHICAGO - JEWEL	0.000000	3.277131	12799
20	CHICAGO - JEWEL	0.090558	1.986676	47658
20	CHICAGO - JEWEL	0.113766	2.400172	31314
20	CHICAGO - JEWEL	0.205587	2.653375	25405
20	CHICAGO - JEWEL	0.338809	1.320004	90374
20	CHICAGO - JEWEL	0.000000	3.274341	12674
20	CHICAGO - JEWEL	0.000000	3.298003	10567
20	CHICAGO - JEWEL	0.000000	3.270969	14116
20	CHICAGO - JEWEL	0.432717	1.320011	80541
20	CHICAGO - JEWEL	0.000000	3.273899	12720
20	CHICAGO - JEWEL	0.000000	3.280386	11395
20	CHICAGO - JEWEL	0.067607	3.032956	20482
20	CHICAGO - JEWEL	0.073033	3.038049	42550
20	CHICAGO - JEWEL	0.000000	3.106413	12630
20	CHICAGO - JEWEL	0.000000	3.285909	12497
20	CHICAGO - JEWEL	0.037560	3.011603	14393
21	CHICAGO - OMNI	1.000000	2.167940	17673
21	CHICAGO - OMNI	0.181000	2.560988	3804
21	CHICAGO - OMNI	0.651000	1.706686	25996
21	CHICAGO - OMNI	0.730000	2.373366	12548
21	CHICAGO - OMNI	0.000000	2.386920	2737
21	CHICAGO - OMNI	0.815000	2.022042	12794
21	CHICAGO - OMNI	0.000000	2.699873	3925
21	CHICAGO - OMNI	0.177000	2.705077	3723
21	CHICAGO - OMNI	0.824000	2.326059	10173
21	CHICAGO - OMNI	0.000000	2.651334	2587
21	CHICAGO - OMNI	0.608000	2.302547	11347
21	CHICAGO - OMNI	1.000000	2.238632	13305
21	CHICAGO - OMNI	0.000000	2.726646	3479
21	CHICAGO - OMNI	0.000000	2.720326	3193
21	CHICAGO - OMNI	0.000000	2.736771	2948
21	CHICAGO - OMNI	0.000000	2.626713	4013
21	CHICAGO - OMNI	0.000000	2.726054	2088
21	CHICAGO - OMNI	0.000000	2.445277	3070
21	CHICAGO - OMNI	0.000000	2.717879	2942
21	CHICAGO - OMNI	0.000000	2.704147	4340
21	CHICAGO - OMNI	0.000000	2.706033	3133
21	CHICAGO - OMNI	0.000000	2.685267	2939
21	CHICAGO - OMNI	0.000000	2.690319	3791
21	CHICAGO - OMNI	0.000000	2.725076	4634
21	CHICAGO - OMNI	0.169000	2.546445	5781
21	CHICAGO - OMNI	0.356000	2.688468	3746
21	CHICAGO - OMNI	0.000000	2.688085	3953
21	CHICAGO - OMNI	0.187000	2.703045	2923
21	CHICAGO - OMNI	0.000000	2.740873	2794
21	CHICAGO - OMNI	0.463000	2.698977	5375
21	CHICAGO - OMNI	0.450000	2.240006	14483
21	CHICAGO - OMNI	0.000000	2.744209	3065
21	CHICAGO - OMNI	0.273000	2.722751	4101
21	CHICAGO - OMNI	0.000000	2.737109	3161
21	CHICAGO - OMNI	0.638000	2.596336	6114
21	CHICAGO - OMNI	0.000000	2.605207	3303
21	CHICAGO - OMNI	0.000000	2.720152	2630
21	CHICAGO - OMNI	0.000000	2.667237	2924
21	CHICAGO - OMNI	0.273000	2.517949	4290
21	CHICAGO - OMNI	0.824000	2.373373	8991
21	CHICAGO - OMNI	0.156000	2.715868	3611
21	CHICAGO - OMNI	0.000000	2.714041	2913
21	CHICAGO - OMNI	0.181000	2.726009	2949
21	CHICAGO - OMNI	0.187000	2.755933	4298
21	CHICAGO - OMNI	0.179000	2.692752	3463
21	CHICAGO - OMNI	0.181000	2.740562	2278
21	CHICAGO - OMNI	0.000000	2.557053	3488
21	CHICAGO - OMNI	0.366000	2.550994	5334
21	CHICAGO - OMNI	0.000000	2.688406	3450
21	CHICAGO - OMNI	0.638000	2.184153	10942
21	CHICAGO - OMNI	0.187000	2.742571	3500
21	CHICAGO - OMNI	0.000000	2.738900	2455
21	CHICAGO - OMNI	0.000000	2.678498	3409
21	CHICAGO - OMNI	0.000000	2.624207	3627
21	CHICAGO - OMNI	0.000000	2.571922	3476
21	CHICAGO - OMNI	0.185000	2.607477	3638
21	CHICAGO - OMNI	0.000000	2.386616	4498
21	CHICAGO - OMNI	0.832000	2.239951	14803
22	CINCINNATI - KROGER CO	0.000000	2.679052	5948
22	CINCINNATI - KROGER CO	0.311000	2.902885	3882
22	CINCINNATI - KROGER CO	0.000000	2.653506	5091
22	CINCINNATI - KROGER CO	0.000000	2.386453	5610
22	CINCINNATI - KROGER CO	0.166000	2.635423	8599
22	CINCINNATI - KROGER CO	0.111000	2.577543	6822
22	CINCINNATI - KROGER CO	0.198000	2.386736	12952
22	CINCINNATI - KROGER CO	0.172000	2.653369	6292
22	CINCINNATI - KROGER CO	0.057000	2.653185	6923
22	CINCINNATI - KROGER CO	0.053000	2.421125	5103
22	CINCINNATI - KROGER CO	0.167000	2.386698	6796
22	CINCINNATI - KROGER CO	0.000000	3.024566	5699
22	CINCINNATI - KROGER CO	0.298000	3.052259	3387
22	CINCINNATI - KROGER CO	0.111000	3.005917	4901
22	CINCINNATI - KROGER CO	0.141000	3.079150	5458
22	CINCINNATI - KROGER CO	0.167000	2.653440	6351
22	CINCINNATI - KROGER CO	0.110000	2.632074	7757
22	CINCINNATI - KROGER CO	0.125000	2.619353	8412
22	CINCINNATI - KROGER CO	0.165000	2.798480	6972
22	CINCINNATI - KROGER CO	0.166000	2.653318	6917
22	CINCINNATI - KROGER CO	0.055000	2.653515	6843
22	CINCINNATI - KROGER CO	0.111000	2.681143	5250
22	CINCINNATI - KROGER CO	0.167000	2.661831	6686
22	CINCINNATI - KROGER CO	0.055000	2.988778	4099
22	CINCINNATI - KROGER CO	0.058000	2.653241	7051
22	CINCINNATI - KROGER CO	0.279000	2.918845	4362
22	CINCINNATI - KROGER CO	0.219000	2.653200	6609
22	CINCINNATI - KROGER CO	0.246000	2.869379	4425
22	CINCINNATI - KROGER CO	0.000000	2.902458	5167
22	CINCINNATI - KROGER CO	0.000000	2.686961	5568
22	CINCINNATI - KROGER CO	0.295000	2.386598	9506
22	CINCINNATI - KROGER CO	0.307000	2.653165	4913
22	CINCINNATI - KROGER CO	0.060000	2.982403	7217
22	CINCINNATI - KROGER CO	0.060000	2.982777	5516
22	CINCINNATI - KROGER CO	0.062000	2.616486	8104
22	CINCINNATI - KROGER CO	0.166000	2.634557	8201
22	CINCINNATI - KROGER CO	0.111000	2.614931	6778
22	CINCINNATI - KROGER CO	0.337000	3.012450	4257
22	CINCINNATI - KROGER CO	0.000000	2.653363	8669
22	CINCINNATI - KROGER CO	0.111000	2.653113	5140
22	CINCINNATI - KROGER CO	0.111000	3.038879	4887
22	CINCINNATI - KROGER CO	0.240000	2.904290	4639
22	CINCINNATI - KROGER CO	0.111000	2.989159	5258
22	CINCINNATI - KROGER CO	0.056000	2.622437	6195
22	CINCINNATI - KROGER CO	0.125000	2.618147	8993
22	CINCINNATI - KROGER CO	0.000000	2.653282	6201
22	CINCINNATI - KROGER CO	0.111000	3.081948	6858
22	CINCINNATI - KROGER CO	0.337000	3.008114	4067
22	CINCINNATI - KROGER CO	0.311000	2.909579	3915
22	CINCINNATI - KROGER CO	0.326000	2.653445	6429
22	CINCINNATI - KROGER CO	0.000000	2.653201	5545
23	CLEVELAND - STOP N SHOP	0.000000	2.433194	6212
23	CLEVELAND - STOP N SHOP	0.030092	2.691662	3814
23	CLEVELAND - STOP N SHOP	0.000000	2.992490	2663
23	CLEVELAND - STOP N SHOP	0.000000	2.943521	3187
23	CLEVELAND - STOP N SHOP	0.000000	2.917943	2937
23	CLEVELAND - STOP N SHOP	0.043147	2.821331	3291
23	CLEVELAND - STOP N SHOP	0.057017	2.459341	4095
23	CLEVELAND - STOP N SHOP	0.183995	2.509750	4000
23	CLEVELAND - STOP N SHOP	0.000000	3.087228	3038
23	CLEVELAND - STOP N SHOP	0.019567	2.952689	2938
23	CLEVELAND - STOP N SHOP	0.071364	2.584435	1966
23	CLEVELAND - STOP N SHOP	0.170000	2.293552	7072
23	CLEVELAND - STOP N SHOP	0.067209	2.563011	1833
23	CLEVELAND - STOP N SHOP	0.050035	2.709564	2844
23	CLEVELAND - STOP N SHOP	0.076052	2.409449	6350
23	CLEVELAND - STOP N SHOP	0.060488	2.576798	3379
23	CLEVELAND - STOP N SHOP	0.000000	2.976160	3901
23	CLEVELAND - STOP N SHOP	0.000000	3.154187	2711
23	CLEVELAND - STOP N SHOP	0.035229	2.642510	4112
23	CLEVELAND - STOP N SHOP	0.026884	2.704840	3161
23	CLEVELAND - STOP N SHOP	0.047828	2.555120	3320
23	CLEVELAND - STOP N SHOP	0.016427	3.103649	3261
23	CLEVELAND - STOP N SHOP	0.058745	2.928016	4626
23	CLEVELAND - STOP N SHOP	0.036082	2.677766	3814
23	CLEVELAND - STOP N SHOP	0.031892	2.022495	8713
23	CLEVELAND - STOP N SHOP	0.023853	2.516801	3214
23	CLEVELAND - STOP N SHOP	0.013058	2.652584	4663
23	CLEVELAND - STOP N SHOP	0.000000	2.718639	3675
23	CLEVELAND - STOP N SHOP	0.113147	2.417989	5926
23	CLEVELAND - STOP N SHOP	0.093170	2.876634	2448
23	CLEVELAND - STOP N SHOP	0.030820	2.577212	1729
23	CLEVELAND - STOP N SHOP	0.077792	2.941447	3484
23	CLEVELAND - STOP N SHOP	0.021957	2.653127	5884
23	CLEVELAND - STOP N SHOP	0.000000	3.185737	2552
23	CLEVELAND - STOP N SHOP	0.000000	2.597132	2929
23	CLEVELAND - STOP N SHOP	0.017058	2.500401	3739
23	CLEVELAND - STOP N SHOP	0.000000	2.848475	2950
23	CLEVELAND - STOP N SHOP	0.011987	3.028722	2855
23	CLEVELAND - STOP N SHOP	0.114430	2.423712	5086
23	CLEVELAND - STOP N SHOP	0.034449	2.792503	4535
23	CLEVELAND - STOP N SHOP	0.072827	2.598661	4034
23	CLEVELAND - STOP N SHOP	0.068739	2.536146	3223
23	CLEVELAND - STOP N SHOP	0.000000	3.160729	2470
23	CLEVELAND - STOP N SHOP	0.025831	3.035781	2683
23	CLEVELAND - STOP N SHOP	0.021348	3.136346	2611
23	CLEVELAND - STOP N SHOP	0.018900	3.035995	3056
23	CLEVELAND - STOP N SHOP	0.000000	2.586303	3227
23	CLEVELAND - STOP N SHOP	0.022592	2.690770	3803
23	CLEVELAND - STOP N SHOP	0.007219	3.026392	3789
23	CLEVELAND - STOP N SHOP	0.000000	2.808860	2799
23	CLEVELAND - STOP N SHOP	0.206576	2.401805	5097
24	COLUMBUS,OH - BIG BEAR	0.133500	2.446116	3257
24	COLUMBUS,OH - BIG BEAR	0.061000	2.504100	2073
24	COLUMBUS,OH - BIG BEAR	0.046808	2.681692	2884
24	COLUMBUS,OH - BIG BEAR	0.051500	2.051127	6122
24	COLUMBUS,OH - BIG BEAR	0.113000	2.444508	3496
24	COLUMBUS,OH - BIG BEAR	0.000000	3.176906	1351
24	COLUMBUS,OH - BIG BEAR	0.000000	3.538373	873
24	COLUMBUS,OH - BIG BEAR	0.000000	3.579304	1034
24	COLUMBUS,OH - BIG BEAR	0.051500	2.710778	2932
24	COLUMBUS,OH - BIG BEAR	0.103447	3.233029	1532
24	COLUMBUS,OH - BIG BEAR	0.052000	2.427340	3248
24	COLUMBUS,OH - BIG BEAR	0.000000	3.551844	1437
24	COLUMBUS,OH - BIG BEAR	0.000000	2.440813	2754
24	COLUMBUS,OH - BIG BEAR	0.000000	3.586667	900
24	COLUMBUS,OH - BIG BEAR	0.157500	2.768062	2436
24	COLUMBUS,OH - BIG BEAR	0.112000	2.431738	3384
24	COLUMBUS,OH - BIG BEAR	0.000000	3.551069	1684
24	COLUMBUS,OH - BIG BEAR	0.000000	2.778596	2037
24	COLUMBUS,OH - BIG BEAR	0.103572	3.215923	1658
24	COLUMBUS,OH - BIG BEAR	0.113000	2.502633	2849
24	COLUMBUS,OH - BIG BEAR	0.113000	2.446409	2715
24	COLUMBUS,OH - BIG BEAR	0.058500	2.442513	2992
24	COLUMBUS,OH - BIG BEAR	0.052500	2.712756	3269
24	COLUMBUS,OH - BIG BEAR	0.069500	3.088120	1793
24	COLUMBUS,OH - BIG BEAR	0.062731	2.721680	2357
24	COLUMBUS,OH - BIG BEAR	0.059500	2.710580	2930
24	COLUMBUS,OH - BIG BEAR	0.051963	2.516773	2504
24	COLUMBUS,OH - BIG BEAR	0.000000	3.548360	1189
24	COLUMBUS,OH - BIG BEAR	0.000000	2.442951	4391
24	COLUMBUS,OH - BIG BEAR	0.071500	2.434676	3674
24	COLUMBUS,OH - BIG BEAR	0.000000	3.541505	1289
24	COLUMBUS,OH - BIG BEAR	0.000000	3.585385	1259
24	COLUMBUS,OH - BIG BEAR	0.112000	2.432935	3765
24	COLUMBUS,OH - BIG BEAR	0.113000	2.440711	4107
24	COLUMBUS,OH - BIG BEAR	0.000000	3.113043	1495
24	COLUMBUS,OH - BIG BEAR	0.059500	3.442782	1337
24	COLUMBUS,OH - BIG BEAR	0.059500	2.723296	3155
24	COLUMBUS,OH - BIG BEAR	0.136500	3.217284	1620
24	COLUMBUS,OH - BIG BEAR	0.126276	2.447250	3564
24	COLUMBUS,OH - BIG BEAR	0.111000	2.713546	2702
24	COLUMBUS,OH - BIG BEAR	0.113000	2.724157	1809
24	COLUMBUS,OH - BIG BEAR	0.113000	2.448754	3171
24	COLUMBUS,OH - BIG BEAR	0.000000	3.541340	1149
24	COLUMBUS,OH - BIG BEAR	0.000000	2.707611	2076
24	COLUMBUS,OH - BIG BEAR	0.049148	2.422862	4654
24	COLUMBUS,OH - BIG BEAR	0.103447	3.563953	1032
24	COLUMBUS,OH - BIG BEAR	0.000000	3.537887	937
24	COLUMBUS,OH - BIG BEAR	0.110500	3.442392	1137
24	COLUMBUS,OH - BIG BEAR	0.110500	3.439544	1315
24	COLUMBUS,OH - BIG BEAR	0.052000	2.454010	2718
24	COLUMBUS,OH - BIG BEAR	0.000000	3.320432	1111
24	COLUMBUS,OH - BIG BEAR	0.111500	2.492167	3064
24	COLUMBUS,OH - BIG BEAR	0.052391	3.534538	941
24	COLUMBUS,OH - BIG BEAR	0.059500	2.697862	3227
24	COLUMBUS,OH - BIG BEAR	0.051500	2.029701	5185
24	COLUMBUS,OH - BIG BEAR	0.157500	2.694945	3442
24	COLUMBUS,OH - BIG BEAR	0.059500	2.734912	2154
24	COLUMBUS,OH - BIG BEAR	0.061000	2.449615	2987
25	COLUMBUS,OH - KROGER CO	0.000000	3.053067	2299
25	COLUMBUS,OH - KROGER CO	0.075000	2.786094	2445
25	COLUMBUS,OH - KROGER CO	0.038000	2.387168	4551
25	COLUMBUS,OH - KROGER CO	0.705000	2.386603	9987
25	COLUMBUS,OH - KROGER CO	0.007133	3.051433	3733
25	COLUMBUS,OH - KROGER CO	0.000000	2.386841	3526
25	COLUMBUS,OH - KROGER CO	0.059613	2.386728	3496
25	COLUMBUS,OH - KROGER CO	0.049735	2.386641	5809
25	COLUMBUS,OH - KROGER CO	0.000000	3.451995	2958
25	COLUMBUS,OH - KROGER CO	0.000000	2.403442	4997
25	COLUMBUS,OH - KROGER CO	0.210000	2.786994	2568
25	COLUMBUS,OH - KROGER CO	0.000000	3.053286	3378
25	COLUMBUS,OH - KROGER CO	0.111242	1.999926	13588
25	COLUMBUS,OH - KROGER CO	0.046264	2.386689	11164
25	COLUMBUS,OH - KROGER CO	0.000000	2.386880	3430
25	COLUMBUS,OH - KROGER CO	0.151000	2.786517	2403
25	COLUMBUS,OH - KROGER CO	0.000000	2.386575	3337
25	COLUMBUS,OH - KROGER CO	0.101575	1.986810	11903
25	COLUMBUS,OH - KROGER CO	0.000000	2.386722	4308
25	COLUMBUS,OH - KROGER CO	0.564000	2.653352	5132
25	COLUMBUS,OH - KROGER CO	0.035488	2.386695	4254
25	COLUMBUS,OH - KROGER CO	0.020265	2.386874	4190
25	COLUMBUS,OH - KROGER CO	0.114090	2.386952	7373
25	COLUMBUS,OH - KROGER CO	0.000000	2.386545	3508
25	COLUMBUS,OH - KROGER CO	0.140000	3.187064	2149
25	COLUMBUS,OH - KROGER CO	0.340000	2.786478	4023
25	COLUMBUS,OH - KROGER CO	0.000000	2.386200	3884
25	COLUMBUS,OH - KROGER CO	0.012772	2.387228	4416
25	COLUMBUS,OH - KROGER CO	0.000000	2.386518	3397
25	COLUMBUS,OH - KROGER CO	0.004582	2.395676	5550
25	COLUMBUS,OH - KROGER CO	0.000000	2.386784	3511
25	COLUMBUS,OH - KROGER CO	0.083657	2.386876	5105
25	COLUMBUS,OH - KROGER CO	0.014858	2.361008	4324
25	COLUMBUS,OH - KROGER CO	0.176000	2.653403	7112
25	COLUMBUS,OH - KROGER CO	0.000000	3.586430	2314
25	COLUMBUS,OH - KROGER CO	0.000000	2.386503	3097
25	COLUMBUS,OH - KROGER CO	0.063642	2.653284	5131
25	COLUMBUS,OH - KROGER CO	0.219000	2.393267	7842
25	COLUMBUS,OH - KROGER CO	0.075000	2.786578	2399
25	COLUMBUS,OH - KROGER CO	0.030504	2.360259	5088
25	COLUMBUS,OH - KROGER CO	0.029535	2.653341	3352
25	COLUMBUS,OH - KROGER CO	0.151000	2.786607	2240
25	COLUMBUS,OH - KROGER CO	0.082168	1.719980	11942
25	COLUMBUS,OH - KROGER CO	0.000000	2.359673	3670
25	COLUMBUS,OH - KROGER CO	0.000000	3.399749	2389
25	COLUMBUS,OH - KROGER CO	0.000000	2.386792	3498
25	COLUMBUS,OH - KROGER CO	0.191000	2.786486	2871
25	COLUMBUS,OH - KROGER CO	0.141000	2.786741	2504
25	COLUMBUS,OH - KROGER CO	0.075000	2.787200	2500
25	COLUMBUS,OH - KROGER CO	0.000000	2.386150	3408
25	COLUMBUS,OH - KROGER CO	0.075000	3.095806	2432
26	DALLAS/FT. WORTH - ALBERTSONS	0.531000	2.653440	5015
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	3.319362	2696
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.601114	5385
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.653226	3348
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	3.130759	3885
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.386530	6147
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.386780	6006
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.456511	4024
26	DALLAS/FT. WORTH - ALBERTSONS	0.456000	3.452954	4857
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.653431	6019
26	DALLAS/FT. WORTH - ALBERTSONS	0.322000	3.453161	3480
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	3.186826	2505
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	3.453598	2974
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	3.187166	2992
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.615614	6046
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.920000	3975
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	3.186522	3324
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	3.186873	3489
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.386691	5004
26	DALLAS/FT. WORTH - ALBERTSONS	0.203000	2.959103	4279
26	DALLAS/FT. WORTH - ALBERTSONS	0.322000	3.453054	3717
26	DALLAS/FT. WORTH - ALBERTSONS	0.669000	2.920032	5052
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.386811	4974
26	DALLAS/FT. WORTH - ALBERTSONS	0.000000	2.653165	5308
26	DALLAS/FT. WORTH - ALBERTSONS	0.186000	3.053451	4434
